TransactionId,CustomerId,GeoId,NumOfProducts,Balance,,,,
8455,15619083,G001,2,0,,,,
8456,15692207,G001,2,0,,,,
8457,15730705,G001,1,165252.52,,,,
8458,15749688,G001,2,0,,,,
8459,15728542,G001,2,0,,,,
8460,15760063,G003,2,0,,,,
8461,15658982,G002,3,122034.4,,,,
8462,15758769,G001,1,0,,,,
8463,15778481,G001,1,118962.58,,,,
8464,15661162,G003,1,0,,,,
8465,15568164,G001,2,71379.53,,,,
8466,15601569,G001,1,171178.25,,,,
8467,15772383,G001,1,131307.11,,,,
8468,15667456,G003,2,0,,,,
8469,15672983,G003,2,87099.85,,,,
8470,15799534,G001,2,183135.39,,,,
8471,15582847,G001,2,0,,,,
8472,15612478,G001,3,0,,,,
8473,15709621,G001,2,0,,,,
8474,15802009,G001,2,0,,,,
8475,15698816,G003,1,72535.45,,,,
8476,15574830,G002,2,128137.42,,,,
8477,15603082,G001,2,0,,,,
8478,15685947,G002,2,115915.53,,,,
8479,15643048,G001,2,0,,,,
8480,15807568,G001,2,0,,,,
8481,15597591,G001,1,107000.49,,,,
8482,15747558,G003,2,0,,,,
8483,15756655,G001,2,0,,,,
8484,15589949,G003,1,152806.74,,,,
8485,15601012,G001,1,92887.06,,,,
8486,15724269,G001,2,0,,,,
8487,15567506,G002,2,114940.67,,,,
8488,15791877,G002,2,140641.26,,,,
8489,15794360,G002,2,71816.74,,,,
8490,15686538,G001,2,0,,,,
8491,15585985,G001,1,165282.42,,,,
8492,15699257,G003,2,143145.87,,,,
8493,15804104,G001,2,114731.76,,,,
8494,15727619,G002,3,113909.69,,,,
8495,15740237,G002,1,116695.27,,,,
8496,15801436,G001,1,0,,,,
8497,15705735,G003,2,0,,,,
8498,15649359,G001,2,0,,,,
8499,15624892,G002,2,93978.96,,,,
8500,15784918,G002,2,121968.11,,,,
8501,15584785,G001,1,97324.91,,,,
8502,15797197,G003,2,0,,,,
8503,15574858,G001,2,0,,,,
8504,15794101,G001,2,0,,,,
8505,15743245,G001,1,145155.37,,,,
8506,15791535,G001,1,137222.77,,,,
8507,15605215,G001,2,0,,,,
8508,15771749,G002,2,114268.22,,,,
8509,15616833,G003,2,0,,,,
8510,15750728,G003,1,0,,,,
8511,15769353,G001,1,150490.32,,,,
8512,15770091,G002,2,160858.13,,,,
8513,15716420,G003,1,170288.38,,,,
8514,15740602,G002,1,111568.01,,,,
8515,15796071,G003,1,83889.03,,,,
8516,15811389,G002,2,171982.95,,,,
8517,15783875,G001,2,0,,,,
8518,15671800,G001,2,137624.4,,,,
8519,15677288,G001,1,121159.65,,,,
8520,15633525,G001,2,0,,,,
8521,15634606,G003,2,0,,,,
8522,15579207,G001,1,91184.01,,,,
8523,15619892,G003,2,0,,,,
8524,15567778,G002,1,144027.8,,,,
8525,15711750,G001,2,0,,,,
8526,15751084,G001,1,140170.61,,,,
8527,15768945,G001,1,62092.9,,,,
8528,15586931,G003,1,0,,,,
8529,15636353,G003,2,0,,,,
8530,15623858,G001,1,0,,,,
8531,15703354,G001,1,103516.87,,,,
8532,15663987,G003,3,0,,,,
8533,15780805,G001,2,0,,,,
8534,15768566,G001,2,0,,,,
8535,15643229,G001,2,0,,,,
8536,15754940,G003,1,85162.26,,,,
8537,15676576,G001,1,143061.88,,,,
8538,15800068,G003,2,0,,,,
8539,15648030,G003,2,137388.01,,,,
8540,15668594,G002,1,137712.01,,,,
8541,15728709,G002,2,106901.42,,,,
8542,15724181,G003,2,105603.21,,,,
8543,15647546,G002,2,150679.71,,,,
8544,15702601,G002,2,108300.27,,,,
8545,15567725,G001,2,52016.08,,,,
8546,15674179,G002,1,60515.13,,,,
8547,15686957,G002,2,158584.28,,,,
8548,15607690,G002,2,118812.5,,,,
8549,15806546,G003,1,0,,,,
8550,15632850,G001,2,0,,,,
8551,15709016,G002,1,91219.29,,,,
8552,15638068,G003,2,0,,,,
8553,15749345,G001,1,76318.64,,,,
8554,15791321,G003,1,0,,,,
8555,15699095,G001,1,0,,,,
8556,15638329,G002,1,111432.13,,,,
8557,15575445,G003,1,150148.51,,,,
8558,15752622,G001,1,38550.06,,,,
8559,15774507,G001,1,119013.86,,,,
8560,15570857,G002,2,111213.64,,,,
8561,15599386,G002,1,71097.23,,,,
8562,15744913,G003,1,109632.85,,,,
8563,15647292,G001,1,148368.02,,,,
8564,15728838,G001,1,148600.91,,,,
8565,15584704,G001,1,71083.98,,,,
8566,15749068,G001,1,139625.34,,,,
8567,15622985,G001,1,0,,,,
8568,15587676,G001,1,0,,,,
8569,15779496,G001,2,81564.1,,,,
8570,15733460,G003,2,0,,,,
8571,15711457,G001,1,124540.28,,,,
8572,15795290,G001,1,133616.39,,,,
8573,15611223,G002,2,101648.5,,,,
8574,15794159,G001,1,124281.84,,,,
8575,15780677,G001,2,0,,,,
8576,15690175,G003,2,0,,,,
8577,15722599,G001,2,183613.66,,,,
8578,15569976,G002,1,136186.44,,,,
8579,15707011,G001,1,137682.68,,,,
8580,15702277,G001,1,106005.54,,,,
8581,15801915,G001,1,152310.55,,,,
8582,15580213,G001,2,0,,,,
8583,15637947,G003,1,134446.04,,,,
8584,15715888,G001,1,142289.28,,,,
8585,15732967,G001,2,0,,,,
8586,15737047,G001,1,0,,,,
8587,15694039,G002,2,149003.76,,,,
8588,15649457,G002,2,131341.46,,,,
8589,15742809,G003,1,77919.78,,,,
8590,15637829,G001,2,0,,,,
8591,15633194,G001,4,108309,,,,
8592,15611635,G003,1,0,,,,
8593,15638774,G003,2,0,,,,
8594,15722037,G002,1,115462.02,,,,
8595,15672930,G003,2,0,,,,
8596,15668774,G002,1,122739.1,,,,
8597,15780966,G001,2,0,,,,
8598,15659694,G002,2,113781.5,,,,
8599,15624424,G003,2,0,,,,
8600,15708713,G001,2,0,,,,
8601,15755405,G001,1,128284.45,,,,
8602,15647570,G002,1,120591.19,,,,
8603,15684348,G001,2,0,,,,
8604,15702541,G001,1,166968.28,,,,
8605,15646942,G003,2,0,,,,
8606,15748920,G001,2,0,,,,
8607,15694581,G003,2,0,,,,
8608,15643215,G002,2,71667.97,,,,
8609,15649060,G002,2,82729.47,,,,
8610,15774258,G001,2,0,,,,
8611,15731553,G001,2,0,,,,
8612,15617029,G003,2,0,,,,
8613,15780716,G002,2,129626.19,,,,
8614,15577018,G002,1,114035.39,,,,
8615,15809515,G002,1,151922.94,,,,
8616,15789924,G001,1,0,,,,
8617,15725076,G003,2,107751.68,,,,
8618,15672481,G001,2,0,,,,
8619,15574115,G003,2,101179.23,,,,
8620,15661830,G003,2,0,,,,
8621,15665879,G001,2,0,,,,
8622,15673820,G001,2,0,,,,
8623,15747772,G002,2,58571.18,,,,
8624,15666197,G002,1,153058.64,,,,
8625,15773639,G002,1,98270.34,,,,
8626,15581893,G001,1,130788.71,,,,
8627,15672447,G002,1,99165.84,,,,
8628,15777830,G001,2,0,,,,
8629,15713890,G001,2,0,,,,
8630,15577598,G003,2,115636.05,,,,
8631,15786042,G002,2,185932.18,,,,
8632,15753462,G002,2,72549,,,,
8633,15759690,G001,2,0,,,,
8634,15801414,G001,2,0,,,,
8635,15656141,G001,1,0,,,,
8636,15608701,G002,1,121890.06,,,,
8637,15582892,G001,1,99786.07,,,,
8638,15632967,G001,2,0,,,,
8639,15587573,G002,2,115084.53,,,,
8640,15654891,G001,2,0,,,,
8641,15611365,G001,1,127661.69,,,,
8642,15749103,G002,1,118907.6,,,,
8643,15810203,G002,2,77627.33,,,,
8644,15813660,G003,1,160625.17,,,,
8645,15605673,G003,2,0,,,,
8646,15669282,G001,1,124266.86,,,,
8647,15792726,G001,2,127974.06,,,,
8648,15593241,G001,2,0,,,,
8649,15683053,G003,1,0,,,,
8650,15632736,G002,2,104911.35,,,,
8651,15731865,G001,2,0,,,,
8652,15760450,G001,2,0,,,,
8653,15787204,G003,1,110646.54,,,,
8654,15650454,G001,2,0,,,,
8655,15573730,G002,2,126704.49,,,,
8656,15705050,G001,2,0,,,,
8657,15791342,G003,1,84560.04,,,,
8658,15684316,G001,2,0,,,,
8659,15700540,G002,1,129893.56,,,,
8660,15770631,G003,1,167385.81,,,,
8661,15790594,G001,2,0,,,,
8662,15604020,G002,1,105858.71,,,,
8663,15637599,G002,1,123070.89,,,,
8664,15736578,G001,1,0,,,,
8665,15666332,G003,2,0,,,,
8666,15727291,G001,2,0,,,,
8667,15785920,G002,2,125141.24,,,,
8668,15658987,G001,2,96173.17,,,,
8669,15687719,G003,2,0,,,,
8670,15799641,G003,2,0,,,,
8671,15758702,G001,2,0,,,,
8672,15689526,G002,2,127543.11,,,,
8673,15586848,G001,2,0,,,,
8674,15707637,G001,1,0,,,,
8675,15719426,G001,2,103101.56,,,,
8676,15639265,G001,1,126113.28,,,,
8677,15576124,G001,1,40488.76,,,,
8678,15757829,G002,2,137389.77,,,,
8679,15633227,G001,1,85146.36,,,,
8680,15753092,G002,1,129828.58,,,,
8681,15782939,G001,1,80214.36,,,,
8682,15746338,G001,2,0,,,,
8683,15590676,G001,1,141796.43,,,,
8684,15599329,G001,4,195238.29,,,,
8685,15783097,G002,1,111348.15,,,,
8686,15597885,G001,2,0,,,,
8687,15597467,G001,2,0,,,,
8688,15724764,G002,2,64404.26,,,,
8689,15778418,G002,1,154309.67,,,,
8690,15684769,G001,1,129431.36,,,,
8691,15756167,G003,1,134204.67,,,,
8692,15632439,G001,2,0,,,,
8693,15755138,G001,2,0,,,,
8694,15659092,G001,2,0,,,,
8695,15742116,G002,2,116711.06,,,,
8696,15801994,G001,2,0,,,,
8697,15647572,G003,1,54980.81,,,,
8698,15644551,G003,2,99773.85,,,,
8699,15709135,G002,2,101231.77,,,,
8700,15684469,G002,1,117070.21,,,,
8701,15627637,G002,2,73314.04,,,,
8702,15667093,G001,1,0,,,,
8703,15690589,G001,1,212314.03,,,,
8704,15595350,G001,2,136067.82,,,,
8705,15777586,G003,2,109052.04,,,,
8706,15804064,G001,1,79126.17,,,,
8707,15717770,G003,1,0,,,,
8708,15754443,G001,1,108308,,,,
8709,15776939,G002,2,102290.56,,,,
8710,15713517,G001,2,102025.08,,,,
8711,15683522,G002,1,113383.07,,,,
8712,15673995,G003,1,102541.1,,,,
8713,15771054,G003,2,0,,,,
8714,15578788,G003,2,0,,,,
8715,15737408,G001,1,109941.51,,,,
8716,15750837,G002,1,141749.68,,,,
8717,15576022,G001,2,0,,,,
8718,15635502,G001,1,0,,,,
8719,15627298,G001,2,85146.48,,,,
8720,15811415,G001,2,134066.1,,,,
8721,15645059,G001,2,0,,,,
8722,15689671,G003,1,0,,,,
8723,15718667,G001,1,87619.29,,,,
8724,15803202,G001,1,0,,,,
8725,15593683,G003,2,0,,,,
8726,15703394,G003,2,0,,,,
8727,15570289,G002,1,103409.16,,,,
8728,15567437,G002,1,123040.38,,,,
8729,15711687,G001,1,108128.52,,,,
8730,15656592,G002,2,169023.33,,,,
8731,15634373,G001,2,0,,,,
8732,15769125,G003,2,0,,,,
8733,15711386,G001,2,0,,,,
8734,15714241,G003,1,222267.63,,,,
8735,15642530,G002,1,144090.42,,,,
8736,15713599,G001,1,114835.43,,,,
8737,15744770,G001,2,0,,,,
8738,15780498,G001,1,145030.92,,,,
8739,15624397,G001,1,71240.3,,,,
8740,15615219,G001,1,138772.15,,,,
8741,15570908,G003,1,93617.07,,,,
8742,15762855,G003,2,0,,,,
8743,15661827,G003,2,0,,,,
8744,15746035,G003,2,74237.2,,,,
8745,15691906,G002,2,127421.78,,,,
8746,15793424,G003,2,61274.7,,,,
8747,15577905,G001,2,106486.66,,,,
8748,15667216,G001,2,73194.52,,,,
8749,15673971,G002,1,146498.76,,,,
8750,15701238,G001,2,0,,,,
8751,15644849,G001,1,0,,,,
8752,15635531,G003,2,0,,,,
8753,15632263,G003,1,120355,,,,
8754,15720110,G001,1,117265.21,,,,
8755,15619045,G001,2,0,,,,
8756,15697510,G003,1,0,,,,
8757,15784923,G002,1,109974.22,,,,
8758,15567383,G002,2,98009.13,,,,
8759,15732621,G001,1,0,,,,
8760,15757981,G001,1,0,,,,
8761,15727819,G003,1,171671.9,,,,
8762,15738088,G003,2,0,,,,
8763,15765173,G001,1,0,,,,
8764,15665159,G001,2,128213.96,,,,
8765,15618203,G002,2,116197.65,,,,
8766,15791452,G001,2,0,,,,
8767,15638159,G003,1,86607.39,,,,
8768,15585466,G001,2,0,,,,
8769,15677310,G002,1,98854.34,,,,
8770,15646262,G001,1,0,,,,
8771,15656901,G001,2,0,,,,
8772,15621093,G002,2,97338.19,,,,
8773,15592123,G001,2,0,,,,
8774,15589200,G003,2,0,,,,
8775,15602934,G001,2,131698.57,,,,
8776,15812720,G002,2,130110.45,,,,
8777,15695383,G003,2,0,,,,
8778,15723064,G003,2,165149.13,,,,
8779,15761606,G003,1,101707.8,,,,
8780,15650322,G001,1,105588.66,,,,
8781,15669782,G002,1,111336.89,,,,
8782,15751628,G001,1,78391.17,,,,
8783,15809057,G003,2,0,,,,
8784,15617052,G001,1,0,,,,
8785,15590810,G002,1,144326.09,,,,
8786,15801293,G002,2,101278.25,,,,
8787,15770968,G002,2,108711.57,,,,
8788,15572356,G003,1,108555.07,,,,
8789,15603247,G002,1,146781.24,,,,
8790,15619116,G001,2,0,,,,
8791,15691792,G003,1,0,,,,
8792,15783276,G001,2,0,,,,
8793,15766137,G001,2,0,,,,
8794,15574554,G002,2,103291.25,,,,
8795,15578671,G003,1,209490.21,,,,
8796,15716608,G003,3,0,,,,
8797,15690670,G001,2,0,,,,
8798,15630466,G001,1,0,,,,
8799,15630349,G003,2,0,,,,
8800,15803801,G001,2,0,,,,
8801,15647890,G001,1,149405.18,,,,
8802,15606115,G001,1,191665.21,,,,
8803,15714642,G003,1,0,,,,
8804,15741181,G001,1,135071.12,,,,
8805,15773973,G001,2,0,,,,
8806,15758546,G003,2,0,,,,
8807,15598940,G002,2,181804.34,,,,
8808,15669783,G001,2,47020.65,,,,
8809,15624993,G001,1,128518.98,,,,
8810,15760568,G002,2,142658.04,,,,
8811,15699047,G001,2,120150.39,,,,
8812,15616168,G001,1,81905.95,,,,
8813,15773146,G001,2,137998.2,,,,
8814,15770375,G002,1,123126.29,,,,
8815,15589725,G001,2,0,,,,
8816,15710034,G002,2,135645.29,,,,
8817,15800806,G003,2,122449.31,,,,
8818,15570485,G003,1,161766.87,,,,
8819,15575391,G001,2,0,,,,
8820,15790750,G002,1,123187.51,,,,
8821,15714832,G002,1,150956.71,,,,
8822,15619953,G003,1,105021.28,,,,
8823,15673929,G001,2,0,,,,
8824,15578835,G003,1,133204.91,,,,
8825,15752388,G003,2,0,,,,
8826,15797081,G002,2,115488.52,,,,
8827,15570194,G001,2,0,,,,
8828,15580149,G003,2,0,,,,
8829,15777708,G003,2,0,,,,
8830,15769955,G001,2,0,,,,
8831,15810444,G002,1,130565.02,,,,
8832,15645593,G001,1,91328.71,,,,
8833,15765345,G001,2,0,,,,
8834,15760873,G001,1,81310.34,,,,
8835,15794178,G001,1,107136.6,,,,
8836,15589361,G003,1,0,,,,
8837,15662483,G001,2,0,,,,
8838,15809736,G001,1,0,,,,
8839,15731148,G001,1,108477.49,,,,
8840,15774328,G002,2,144757.97,,,,
8841,15646969,G003,2,0,,,,
8842,15718769,G003,1,113110.26,,,,
8843,15610226,G001,2,106414.57,,,,
8844,15616270,G003,1,106920.91,,,,
8845,15790717,G003,2,0,,,,
8846,15635703,G002,1,131513.26,,,,
8847,15616365,G001,2,0,,,,
8848,15630244,G001,2,134320.23,,,,
8849,15734714,G001,1,79715.36,,,,
8850,15721433,G001,2,74306.19,,,,
8851,15590201,G003,4,0,,,,
8852,15590828,G002,1,126428.38,,,,
8853,15752097,G003,1,99640.89,,,,
8854,15800031,G001,1,66338.68,,,,
8855,15630857,G003,2,0,,,,
8856,15689953,G003,1,128226.37,,,,
8857,15759733,G001,2,0,,,,
8858,15810826,G001,2,0,,,,
8859,15668009,G003,2,0,,,,
8860,15743456,G001,2,0,,,,
8861,15725762,G001,1,122168.65,,,,
8862,15761713,G001,1,178074.33,,,,
8863,15769246,G002,1,135078.41,,,,
8864,15781129,G003,2,69434.4,,,,
8865,15599124,G001,2,0,,,,
8866,15639004,G001,2,0,,,,
8867,15810995,G002,1,122726.56,,,,
8868,15653773,G001,1,164496.99,,,,
8869,15708357,G003,1,0,,,,
8870,15733597,G001,2,150219.41,,,,
8871,15789560,G001,1,187534.79,,,,
8872,15699524,G001,1,0,,,,
8873,15626475,G001,2,0,,,,
8874,15810839,G001,1,103108.17,,,,
8875,15684318,G002,2,96486.57,,,,
8876,15768120,G002,2,90560.48,,,,
8877,15712807,G003,1,131764.96,,,,
8878,15696371,G003,1,92476.88,,,,
8879,15675794,G002,1,152076.93,,,,
8880,15774277,G001,2,0,,,,
8881,15603764,G001,1,0,,,,
8882,15618647,G001,1,43504.42,,,,
8883,15614643,G003,2,0,,,,
8884,15707696,G003,2,0,,,,
8885,15749583,G002,3,93569.86,,,,
8886,15815125,G003,2,102486.21,,,,
8887,15779620,G001,1,0,,,,
8888,15768233,G002,1,114346.3,,,,
8889,15637788,G001,1,110203.77,,,,
8890,15777046,G001,1,128362.59,,,,
8891,15788723,G002,2,143888.22,,,,
8892,15790489,G003,1,170600.78,,,,
8893,15739476,G001,1,0,,,,
8894,15612670,G003,2,0,,,,
8895,15631222,G001,1,75339.64,,,,
8896,15658972,G001,1,122038.34,,,,
8897,15724691,G001,2,0,,,,
8898,15740442,G001,1,186825.57,,,,
8899,15760427,G001,1,124788.18,,,,
8900,15677939,G001,2,0,,,,
8901,15611599,G001,2,0,,,,
8902,15633474,G001,1,138553.57,,,,
8903,15671973,G003,2,0,,,,
8904,15790019,G001,1,105387.89,,,,
8905,15737735,G003,1,95053.1,,,,
8906,15661745,G001,1,0,,,,
8907,15797065,G003,2,0,,,,
8908,15710671,G001,1,137361.96,,,,
8909,15656522,G003,1,158537.42,,,,
8910,15705085,G003,2,0,,,,
8911,15744873,G002,1,143595.87,,,,
8912,15781914,G002,2,169947.41,,,,
8913,15637354,G001,2,148167.83,,,,
8914,15717307,G001,2,0,,,,
8915,15746695,G001,1,48023.83,,,,
8916,15804962,G001,1,155655.46,,,,
8917,15665378,G001,2,0,,,,
8918,15757865,G001,2,0,,,,
8919,15578787,G001,1,0,,,,
8920,15794323,G001,1,121240.76,,,,
8921,15697546,G001,2,0,,,,
8922,15629519,G001,2,0,,,,
8923,15624703,G002,2,129847.75,,,,
8924,15570002,G002,4,118772.71,,,,
8925,15808566,G001,2,0,,,,
8926,15805463,G002,2,105163.88,,,,
8927,15709136,G001,2,0,,,,
8928,15801605,G001,2,0,,,,
8929,15567855,G001,2,0,,,,
8930,15675141,G001,1,93934.63,,,,
8931,15665759,G001,1,117866.92,,,,
8932,15761487,G001,1,0,,,,
8933,15700394,G003,2,122857.46,,,,
8934,15631162,G001,2,0,,,,
8935,15630641,G001,1,127103.97,,,,
8936,15585066,G001,1,0,,,,
8937,15722991,G001,1,96402.96,,,,
8938,15737404,G001,1,132512.26,,,,
8939,15722409,G003,1,107604.66,,,,
8940,15806420,G001,2,0,,,,
8941,15658148,G001,2,0,,,,
8942,15810660,G002,2,120875.23,,,,
8943,15709780,G001,2,71786.9,,,,
8944,15727350,G001,1,113143.12,,,,
8945,15752312,G003,2,150777.72,,,,
8946,15616745,G003,1,174894.53,,,,
8947,15572294,G001,1,0,,,,
8948,15674110,G001,1,160416.56,,,,
8949,15662501,G001,1,91246.53,,,,
8950,15649239,G003,2,0,,,,
8951,15700424,G001,1,0,,,,
8952,15636388,G002,1,98775.23,,,,
8953,15713975,G002,1,139756.12,,,,
8954,15592925,G003,3,177626.77,,,,
8955,15581626,G001,1,0,,,,
8956,15641319,G003,1,0,,,,
8957,15723481,G003,2,0,,,,
8958,15787825,G002,1,152496.82,,,,
8959,15710726,G001,2,0,,,,
8960,15627195,G002,2,112930.28,,,,
8961,15657957,G002,1,113674.2,,,,
8962,15676117,G001,1,0,,,,
8963,15607874,G001,1,144450.58,,,,
8964,15796993,G001,2,171236.3,,,,
8965,15649858,G003,1,96776.49,,,,
8966,15811032,G002,1,145984.92,,,,
8967,15679963,G002,1,96353.8,,,,
8968,15579131,G001,2,0,,,,
8969,15572428,G002,1,115777.23,,,,
8970,15622461,G001,2,122822,,,,
8971,15636105,G003,2,0,,,,
8972,15583849,G001,2,0,,,,
8973,15718780,G003,1,79450.09,,,,
8974,15739271,G002,1,122394,,,,
8975,15697129,G003,2,0,,,,
8976,15763415,G002,1,134378.89,,,,
8977,15796617,G001,2,0,,,,
8978,15626628,G003,2,88161.85,,,,
8979,15765857,G003,1,142412.13,,,,
8980,15742511,G001,1,121030.9,,,,
8981,15786433,G002,2,165982.43,,,,
8982,15685805,G003,2,0,,,,
8983,15627971,G001,1,206663.75,,,,
8984,15783025,G002,2,94661.53,,,,
8985,15726289,G001,1,174400.36,,,,
8986,15802118,G003,1,123428.69,,,,
8987,15607990,G003,1,175735.5,,,,
8988,15695932,G003,1,78381.13,,,,
8989,15812279,G001,2,115345.86,,,,
8990,15687558,G002,1,118613.34,,,,
8991,15729065,G002,2,109960.06,,,,
8992,15698902,G002,1,142703.4,,,,
8993,15570192,G002,1,121729.42,,,,
8994,15809265,G001,1,0,,,,
8995,15745201,G001,2,139496.35,,,,
8996,15580623,G003,2,0,,,,
8997,15578156,G003,1,138521.83,,,,
8998,15631063,G001,2,0,,,,
8999,15692577,G002,1,83727.68,,,,
9000,15810910,G003,2,0,,,,
9001,15723217,G001,1,0,,,,
9002,15733111,G003,1,124179.3,,,,
9003,15610727,G001,1,128829.25,,,,
9004,15792720,G001,1,171490.78,,,,
9005,15723153,G003,2,0,,,,
9006,15802823,G003,2,0,,,,
9007,15756118,G003,1,0,,,,
9008,15684934,G001,2,0,,,,
9009,15776936,G001,1,160818.08,,,,
9010,15729087,G002,2,156367.6,,,,
9011,15786463,G002,2,121669.93,,,,
9012,15717498,G001,2,133970.22,,,,
9013,15718406,G001,2,0,,,,
9014,15799468,G001,1,96127.27,,,,
9015,15626383,G003,1,121907.97,,,,
9016,15597385,G003,2,0,,,,
9017,15570271,G003,1,0,,,,
9018,15690330,G002,1,77701.64,,,,
9019,15680611,G001,3,0,,,,
9020,15810227,G001,2,0,,,,
9021,15807194,G003,2,113922.44,,,,
9022,15712199,G002,2,183997.7,,,,
9023,15694995,G001,2,0,,,,
9024,15723400,G001,2,0,,,,
9025,15654772,G001,2,89799.46,,,,
9026,15574743,G003,1,0,,,,
9027,15807593,G003,1,85660.96,,,,
9028,15686718,G002,1,115569.21,,,,
9029,15695299,G001,1,81828.22,,,,
9030,15722701,G002,1,132694.73,,,,
9031,15799635,G003,1,108867,,,,
9032,15742323,G001,2,0,,,,
9033,15658435,G001,2,0,,,,
9034,15586029,G002,2,96152.68,,,,
9035,15772337,G002,1,153855.52,,,,
9036,15807555,G001,2,0,,,,
9037,15603378,G001,1,141334.95,,,,
9038,15792862,G002,1,104584.11,,,,
9039,15657349,G002,1,98173.02,,,,
9040,15777614,G003,2,0,,,,
9041,15653952,G002,1,135157.05,,,,
9042,15724336,G002,1,171601.27,,,,
9043,15689594,G001,1,179539.2,,,,
9044,15801920,G002,2,80615.46,,,,
9045,15653347,G003,1,0,,,,
9046,15749951,G002,1,126285.73,,,,
9047,15648178,G002,1,137964.51,,,,
9048,15738662,G002,1,159434.03,,,,
9049,15640855,G002,2,113574.61,,,,
9050,15584288,G001,2,0,,,,
9051,15760988,G002,2,124573.33,,,,
9052,15569624,G002,2,105864.6,,,,
9053,15597949,G002,1,104552.61,,,,
9054,15604551,G001,2,0,,,,
9055,15617476,G001,2,0,,,,
9056,15645323,G001,1,0,,,,
9057,15793311,G002,2,119492.88,,,,
9058,15764153,G001,2,130499.09,,,,
9059,15802560,G003,1,140576.11,,,,
9060,15728608,G002,2,91025.58,,,,
9061,15770474,G001,3,0,,,,
9062,15724444,G001,2,125877.65,,,,
9063,15753110,G003,2,45752.78,,,,
9064,15711521,G001,1,121778.71,,,,
9065,15632816,G002,1,127948.57,,,,
9066,15693637,G001,2,0,,,,
9067,15725509,G002,2,115286.68,,,,
9068,15684645,G002,2,62078.21,,,,
9069,15692235,G001,2,0,,,,
9070,15777459,G003,2,175406.13,,,,
9071,15656937,G003,1,131643.25,,,,
9072,15610643,G002,1,151739.65,,,,
9073,15777315,G001,2,93616.35,,,,
9074,15611058,G002,2,138597.54,,,,
9075,15630413,G001,2,0,,,,
9076,15635942,G001,2,0,,,,
9077,15648858,G001,1,85225.21,,,,
9078,15810732,G001,2,148749.29,,,,
9079,15705448,G002,1,130013.12,,,,
9080,15730488,G003,1,0,,,,
9081,15620443,G001,2,0,,,,
9082,15741078,G001,2,111729.47,,,,
9083,15753161,G001,2,180169.44,,,,
9084,15711396,G003,2,0,,,,
9085,15593499,G003,1,0,,,,
9086,15579189,G001,2,0,,,,
9087,15743545,G003,2,0,,,,
9088,15791316,G001,2,0,,,,
9089,15608246,G002,1,103914.17,,,,
9090,15676526,G001,1,88772.87,,,,
9091,15813911,G001,1,0,,,,
9092,15630195,G001,1,131184.67,,,,
9093,15736250,G001,1,117810.79,,,,
9094,15671334,G001,1,0,,,,
9095,15574169,G002,1,92466.21,,,,
9096,15718839,G002,2,102741.15,,,,
9097,15762331,G001,1,178755.84,,,,
9098,15606901,G001,2,0,,,,
9099,15713559,G002,2,146602.25,,,,
9100,15768881,G001,2,0,,,,
9101,15743075,G001,2,0,,,,
9102,15660980,G003,2,115702.67,,,,
9103,15810942,G002,1,137655.31,,,,
9104,15728362,G001,2,0,,,,
9105,15683339,G003,1,59877.33,,,,
9106,15685476,G001,1,100082.14,,,,
9107,15663650,G002,3,107304.39,,,,
9108,15617434,G003,1,0,,,,
9109,15622470,G003,1,96032.22,,,,
9110,15703682,G003,1,0,,,,
9111,15727391,G002,2,144553.5,,,,
9112,15711062,G002,2,86172.81,,,,
9113,15567339,G001,1,0,,,,
9114,15760662,G002,1,87212.8,,,,
9115,15605737,G001,2,0,,,,
9116,15692977,G002,2,130700.92,,,,
9117,15672082,G001,2,0,,,,
9118,15600280,G001,2,0,,,,
9119,15804052,G003,2,0,,,,
9120,15576065,G003,1,171325.98,,,,
9121,15796838,G003,1,92930.92,,,,
9122,15693526,G001,1,0,,,,
9123,15748595,G001,2,77556.79,,,,
9124,15679029,G001,1,102874.28,,,,
9125,15753639,G001,2,146093.39,,,,
9126,15604138,G003,1,0,,,,
9127,15666095,G003,2,79811.72,,,,
9128,15643487,G003,1,105473.74,,,,
9129,15764033,G002,1,121927.92,,,,
9130,15747288,G003,1,61671.19,,,,
9131,15790599,G002,2,149363.12,,,,
9132,15737705,G001,1,152309.37,,,,
9133,15737194,G001,2,0,,,,
9134,15726776,G003,1,111629.29,,,,
9135,15804357,G001,1,0,,,,
9136,15664432,G003,1,96296.78,,,,
9137,15688984,G001,1,95830.43,,,,
9138,15583026,G001,1,135919.33,,,,
9139,15771668,G001,1,185966.64,,,,
9140,15779904,G001,2,0,,,,
9141,15784323,G001,2,0,,,,
9142,15756277,G002,2,92244.83,,,,
9143,15663312,G001,2,112727.06,,,,
9144,15793197,G001,1,100359.54,,,,
9145,15731463,G002,1,105301.5,,,,
9146,15621768,G003,1,112994.65,,,,
9147,15691323,G002,2,89025.88,,,,
9148,15781326,G001,1,95478.17,,,,
9149,15595640,G001,2,0,,,,
9150,15814331,G002,2,119127.46,,,,
9151,15602030,G001,1,128206.79,,,,
9152,15747974,G001,2,0,,,,
9153,15611315,G002,1,71433.08,,,,
9154,15636977,G002,3,118214.32,,,,
9155,15690337,G001,2,102258.11,,,,
9156,15680666,G003,2,151963.26,,,,
9157,15679551,G003,1,163764.84,,,,
9158,15778915,G001,2,128551.36,,,,
9159,15568849,G003,1,118158.74,,,,
